folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,cc4163ba-65f5-4343-95c3-951a4f1132f8,2014-12-19 17:30:44 -0800,14,30,0,0,306412,2-Pos_001_003,-1331.9999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,944f973b-73f4-4ed8-8c8b-81077fe7cbee,2014-12-19 17:30:44 -0800,15,30,0,0,307014,2-Pos_000_003,-2036.7999999999997,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e311006c-ff7a-4cfd-a6a4-39b62d4e9b62,2014-12-19 17:30:34 -0800,0,31,0,0,307860,2-Pos_000_000,-2036.7999999999997,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,abbca183-0e04-4008-85e8-ef9064f4c2f3,2014-12-19 17:30:35 -0800,1,31,0,0,308452,2-Pos_001_000,-1331.9999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,7b9328f7-56fd-4be4-97bd-c63537cc00d4,2014-12-19 17:30:36 -0800,2,31,0,0,309055,2-Pos_002_000,-627.1999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e40ab287-ddc8-495b-89cc-c1cba5753c13,2014-12-19 17:30:36 -0800,3,31,0,0,309650,2-Pos_003_000,77.59999999999991,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,521ed933-08d9-45b7-b309-cf70c1712896,2014-12-19 17:30:37 -0800,4,31,0,0,310258,2-Pos_003_001,77.59999999999991,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,35c54690-dfd1-4cbb-8cf3-38a3417b3316,2014-12-19 17:30:38 -0800,5,31,0,0,310873,2-Pos_002_001,-627.1999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,2ab92e41-6a78-4980-bde3-31ddd6a8dd57,2014-12-19 17:30:38 -0800,6,31,0,0,311479,2-Pos_001_001,-1331.9999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,b0e89485-02d9-40ed-b9b9-2ee60420ecb6,2014-12-19 17:30:39 -0800,7,31,0,0,312092,2-Pos_000_001,-2036.7999999999997,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e9e2f4ce-2ad0-4c6d-9d3a-9c5ebb52fd0e,2014-12-19 17:30:40 -0800,8,31,0,0,312694,2-Pos_000_002,-2036.7999999999997,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,87674144-e778-4f15-937c-f62b13f2e7eb,2014-12-19 17:30:40 -0800,9,31,0,0,313279,2-Pos_001_002,-1331.9999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a2d281d8-5666-49c5-bca6-24ae18abfec8,2014-12-19 17:30:41 -0800,10,31,0,0,313859,2-Pos_002_002,-627.1999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,4dff5c17-946b-41df-8674-90fabbea09e4,2014-12-19 17:30:42 -0800,11,31,0,0,314437,2-Pos_003_002,77.59999999999991,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,b282cce5-d8c5-40ba-bc90-c9b1287283b8,2014-12-19 17:30:42 -0800,12,31,0,0,315034,2-Pos_003_003,77.59999999999991,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,609d765f-11ec-48b8-8e57-1ad1dcc6e821,2014-12-19 17:30:43 -0800,13,31,0,0,315644,2-Pos_002_003,-627.1999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a8ccd752-a705-4b2f-830e-058f573220b2,2014-12-19 17:30:44 -0800,14,31,0,0,316246,2-Pos_001_003,-1331.9999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,8fb25c35-8472-42af-88d5-4ab51268a431,2014-12-19 17:30:44 -0800,15,31,0,0,316845,2-Pos_000_003,-2036.7999999999997,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e179bf3b-e1fc-44be-aff7-648f33a800a2,2014-12-19 17:30:34 -0800,0,32,0,0,317676,2-Pos_000_000,-2036.7999999999997,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,242c2418-0a14-4cf6-a61f-21eeb6a8980d,2014-12-19 17:30:35 -0800,1,32,0,0,318268,2-Pos_001_000,-1331.9999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,bb724eed-a452-4c7f-82e9-09657829bba2,2014-12-19 17:30:36 -0800,2,32,0,0,318856,2-Pos_002_000,-627.1999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,5374f87c-ce20-4381-9d12-bdd68eb91a98,2014-12-19 17:30:36 -0800,3,32,0,0,319440,2-Pos_003_000,77.59999999999991,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,79284f5f-a9e4-4c77-af31-bbf6c4826ac0,2014-12-19 17:30:37 -0800,4,32,0,0,320042,2-Pos_003_001,77.59999999999991,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,4a808bee-e377-487a-94b1-639ed0fd1c1d,2014-12-19 17:30:38 -0800,5,32,0,0,320643,2-Pos_002_001,-627.1999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,4978ae3e-599a-4622-b673-1ede07a86f0f,2014-12-19 17:30:38 -0800,6,32,0,0,321251,2-Pos_001_001,-1331.9999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,39b4235f-600c-45f5-86a0-c51f1a0f0694,2014-12-19 17:30:39 -0800,7,32,0,0,321861,2-Pos_000_001,-2036.7999999999997,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,25174f83-7522-4bf4-b3ca-12d7b3fcbf1d,2014-12-19 17:30:40 -0800,8,32,0,0,322473,2-Pos_000_002,-2036.7999999999997,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,833c01af-91a6-44f4-a696-8945e621a598,2014-12-19 17:30:40 -0800,9,32,0,0,323061,2-Pos_001_002,-1331.9999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,971ae213-f36f-4cd9-9bdc-73a5ad8b131a,2014-12-19 17:30:41 -0800,10,32,0,0,323647,2-Pos_002_002,-627.1999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,c86c06ea-063a-4550-838c-7962f5418002,2014-12-19 17:30:42 -0800,11,32,0,0,324234,2-Pos_003_002,77.59999999999991,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a2f9f6c2-e42f-4ec7-9d6c-6d3c15547837,2014-12-19 17:30:42 -0800,12,32,0,0,324830,2-Pos_003_003,77.59999999999991,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,69e63f43-b0d0-4774-9ce5-1e8c5d6dd158,2014-12-19 17:30:43 -0800,13,32,0,0,325424,2-Pos_002_003,-627.1999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,1c43e01a-acf7-411a-8ad2-5135ef7ddea8,2014-12-19 17:30:44 -0800,14,32,0,0,326027,2-Pos_001_003,-1331.9999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a84cefc4-927d-40f2-a15c-111d7198f254,2014-12-19 17:30:44 -0800,15,32,0,0,326635,2-Pos_000_003,-2036.7999999999997,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,2e40630b-86f5-467e-8ca7-6e8d61058d5b,2014-12-19 17:30:34 -0800,0,33,0,0,327469,2-Pos_000_000,-2036.7999999999997,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,544c24f9-6036-4bc4-bf9d-d0faec6f5a16,2014-12-19 17:30:35 -0800,1,33,0,0,328067,2-Pos_001_000,-1331.9999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,8134b155-d323-45f8-b1fb-47e73bf5961c,2014-12-19 17:30:36 -0800,2,33,0,0,328651,2-Pos_002_000,-627.1999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,18296565-e41a-46b5-82a8-85ea0226950e,2014-12-19 17:30:36 -0800,3,33,0,0,329253,2-Pos_003_000,77.59999999999991,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,10721536-6544-42ab-90ff-085ebe00d514,2014-12-19 17:30:37 -0800,4,33,0,0,329868,2-Pos_003_001,77.59999999999991,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,326ca8ff-9782-45e6-91d1-2074fdc04fdb,2014-12-19 17:30:38 -0800,5,33,0,0,330467,2-Pos_002_001,-627.1999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,c496d1cb-c060-445b-a213-56aa51534d98,2014-12-19 17:30:38 -0800,6,33,0,0,331071,2-Pos_001_001,-1331.9999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a4dae526-09c7-41e7-9e81-3b4469f93800,2014-12-19 17:30:39 -0800,7,33,0,0,331680,2-Pos_000_001,-2036.7999999999997,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,afbd0b63-edd8-4eb7-aeee-e1728fe20def,2014-12-19 17:30:40 -0800,8,33,0,0,332287,2-Pos_000_002,-2036.7999999999997,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,ccc0008b-fe3e-4826-91e5-d242f222ba59,2014-12-19 17:30:40 -0800,9,33,0,0,332872,2-Pos_001_002,-1331.9999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,455430b2-e384-4f46-b614-6ccc292d00d1,2014-12-19 17:30:41 -0800,10,33,0,0,333456,2-Pos_002_002,-627.1999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,9abf19be-4b83-4bfa-8caa-6dcebb6ea28c,2014-12-19 17:30:42 -0800,11,33,0,0,334040,2-Pos_003_002,77.59999999999991,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,9a78e4d9-ea80-4bcf-9816-c666bcffa08e,2014-12-19 17:30:42 -0800,12,33,0,0,334633,2-Pos_003_003,77.59999999999991,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,0f8fb419-56d7-406e-8b2b-249fc6328ad6,2014-12-19 17:30:43 -0800,13,33,0,0,335246,2-Pos_002_003,-627.1999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,11301b60-2eaf-46f9-8093-28dc13697bd0,2014-12-19 17:30:44 -0800,14,33,0,0,335842,2-Pos_001_003,-1331.9999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,6e68a02b-a860-4815-87a2-9dcb2b599d6b,2014-12-19 17:30:44 -0800,15,33,0,0,336441,2-Pos_000_003,-2036.7999999999997,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e9a02a02-c6d8-47a4-9562-011ca4346dae,2014-12-19 17:30:34 -0800,0,34,0,0,337277,2-Pos_000_000,-2036.7999999999997,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,f194f62f-5cae-423b-8338-b28ebabb5d66,2014-12-19 17:30:35 -0800,1,34,0,0,337863,2-Pos_001_000,-1331.9999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a6a82a02-78b5-4979-aa45-ae7970d0316f,2014-12-19 17:30:36 -0800,2,34,0,0,338453,2-Pos_002_000,-627.1999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a8e8b3ad-3cc0-4c0a-84f1-ad61c5814b3a,2014-12-19 17:30:36 -0800,3,34,0,0,339041,2-Pos_003_000,77.59999999999991,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,db705ee0-6b75-4791-b924-d7ef5c5aa470,2014-12-19 17:30:37 -0800,4,34,0,0,339642,2-Pos_003_001,77.59999999999991,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,4f6b89fa-8e76-44fe-b702-18f3049e2474,2014-12-19 17:30:38 -0800,5,34,0,0,340245,2-Pos_002_001,-627.1999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,5a48b408-f56e-45da-9d1b-500203ed1955,2014-12-19 17:30:38 -0800,6,34,0,0,340855,2-Pos_001_001,-1331.9999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,c363368d-3faa-4a14-8b33-2cb653e29562,2014-12-19 17:30:39 -0800,7,34,0,0,341464,2-Pos_000_001,-2036.7999999999997,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,168f73f0-3af5-44fe-8cb8-2cd2adbfe2db,2014-12-19 17:30:40 -0800,8,34,0,0,342057,2-Pos_000_002,-2036.7999999999997,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,85846f52-6984-4c98-86bf-9e39a4bb7885,2014-12-19 17:30:40 -0800,9,34,0,0,342649,2-Pos_001_002,-1331.9999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,0cf23a5d-89b2-4f34-a380-472cd3bb2d68,2014-12-19 17:30:41 -0800,10,34,0,0,343244,2-Pos_002_002,-627.1999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,a0affe2f-99ba-4099-8098-ca20eb342e14,2014-12-19 17:30:42 -0800,11,34,0,0,343834,2-Pos_003_002,77.59999999999991,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,4409c7c3-02a4-45d3-a6df-c87871cf6bc4,2014-12-19 17:30:42 -0800,12,34,0,0,344434,2-Pos_003_003,77.59999999999991,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,e600cb97-2f47-499d-9311-a7d5116dd793,2014-12-19 17:30:43 -0800,13,34,0,0,345034,2-Pos_002_003,-627.1999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,ab698ae1-0701-49d4-bb76-d1f89c2759e7,2014-12-19 17:30:44 -0800,14,34,0,0,345627,2-Pos_001_003,-1331.9999999999998,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,29a514a9-0375-4f40-93b9-5a2fa73c1008,2014-12-19 17:30:44 -0800,15,34,0,0,346241,2-Pos_000_003,-2036.7999999999997,40.399999999999636,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,724b327c-0a4d-4978-840e-642e31451318,2014-12-19 17:30:34 -0800,0,35,0,0,347089,2-Pos_000_000,-2036.7999999999997,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,ea125298-ae65-43dd-862f-acfbc45be319,2014-12-19 17:30:35 -0800,1,35,0,0,347681,2-Pos_001_000,-1331.9999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,888c9a4a-7afe-4fe5-b60a-206d55d987c8,2014-12-19 17:30:36 -0800,2,35,0,0,348265,2-Pos_002_000,-627.1999999999998,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,45fb8497-a012-408b-8e6c-dc173743622c,2014-12-19 17:30:36 -0800,3,35,0,0,348866,2-Pos_003_000,77.59999999999991,-2074,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,7c1c54c4-bcf4-43bc-82bb-f195b883c804,2014-12-19 17:30:37 -0800,4,35,0,0,349464,2-Pos_003_001,77.59999999999991,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,230cdb05-0bc4-4f45-af2c-757e77a9caf3,2014-12-19 17:30:38 -0800,5,35,0,0,350060,2-Pos_002_001,-627.1999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,9bef3f99-778f-457a-b174-9d14f7a08313,2014-12-19 17:30:38 -0800,6,35,0,0,350667,2-Pos_001_001,-1331.9999999999998,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,b1d50760-fd2b-4f24-b9c5-71bf664eab9e,2014-12-19 17:30:39 -0800,7,35,0,0,351274,2-Pos_000_001,-2036.7999999999997,-1369.2,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,d046cd17-2287-4d5f-a7a1-50090bf8665f,2014-12-19 17:30:40 -0800,8,35,0,0,351880,2-Pos_000_002,-2036.7999999999997,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,edc5753a-2584-46b2-bf0a-475487631a4f,2014-12-19 17:30:40 -0800,9,35,0,0,352466,2-Pos_001_002,-1331.9999999999998,-664.4000000000001,0,,RICM,
/Volumes/Macintosh HD/Google Drive/Groves/Scope 7/20141219 T cells on pattern LAT-EGFP unsorted/01 FC1/cells_1,a25f36bd-e87a-4996-8fed-3621410d0821,ec4f40d2-93ca-4c26-9f3a-4e5a4c57b84b,2014-12-19 17:30:41 -0800,10,35,0,0,353051,2-Pos_002_002,-627.1999999999998,-664.4000000000001,0,,RICM,
