folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e61c79d5-96cc-4246-adee-b3870b3a00ea,2014-12-19 19:42:58 -0800,36,0,0,0,234435,1-Pos_011_003,3054.974,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,88d095cf-8955-4e74-b37a-9a9c67295fbe,2014-12-19 19:42:58 -0800,36,0,1,0,236461,1-Pos_011_003,3054.974,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1b99b5be-4a92-4b3b-b15e-e819e5c31bb3,2014-12-19 19:42:58 -0800,36,0,2,0,238233,1-Pos_011_003,3054.974,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,960c4ddc-fe6b-4758-8b36-6730b0dab9a1,2014-12-19 19:42:58 -0800,36,0,3,0,239082,1-Pos_011_003,3054.974,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,4a3a3dd1-b65b-473f-9a81-603e2015a713,2014-12-19 19:43:05 -0800,37,0,0,0,240933,1-Pos_010_003,2491.8060000000005,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,44fc1bd1-5097-4e12-88fc-d33bb470bea3,2014-12-19 19:43:05 -0800,37,0,1,0,242954,1-Pos_010_003,2491.8060000000005,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,bae0dafd-39c9-46e3-a3e6-73cb62fad815,2014-12-19 19:43:05 -0800,37,0,2,0,244703,1-Pos_010_003,2491.8060000000005,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,251b0a09-e262-4562-b7aa-dc2cabf78654,2014-12-19 19:43:05 -0800,37,0,3,0,245565,1-Pos_010_003,2491.8060000000005,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f7cc8d29-79c1-41d6-9c88-238685617360,2014-12-19 19:43:11 -0800,38,0,0,0,247427,1-Pos_009_003,1928.638,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,db9b2ac2-67ab-4c96-8e87-0bacc9c54994,2014-12-19 19:43:11 -0800,38,0,1,0,249441,1-Pos_009_003,1928.638,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6624630f-ae49-46f9-8305-e2f5999b82ce,2014-12-19 19:43:11 -0800,38,0,2,0,251212,1-Pos_009_003,1928.638,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,779744da-6539-45c3-b627-4eee7c1d596d,2014-12-19 19:43:11 -0800,38,0,3,0,252065,1-Pos_009_003,1928.638,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,c348757b-6076-41b4-8565-b7b795357796,2014-12-19 19:43:18 -0800,39,0,0,0,253923,1-Pos_008_003,1365.4700000000003,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,85cde0ba-2cdd-42be-a3ee-5cbbbe5c392f,2014-12-19 19:43:18 -0800,39,0,1,0,255960,1-Pos_008_003,1365.4700000000003,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1f9bb934-e64b-4785-8cf5-9744c2204743,2014-12-19 19:43:18 -0800,39,0,2,0,257732,1-Pos_008_003,1365.4700000000003,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,620c5c27-f3b3-46b3-b656-dba201971bc9,2014-12-19 19:43:18 -0800,39,0,3,0,258578,1-Pos_008_003,1365.4700000000003,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,bda634bc-ff21-405e-88e7-62d9f0ca5ded,2014-12-19 19:43:24 -0800,40,0,0,0,260429,1-Pos_007_003,802.3020000000001,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,80afd395-4fd7-4f99-8f31-cb40de47f93b,2014-12-19 19:43:24 -0800,40,0,1,0,262470,1-Pos_007_003,802.3020000000001,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6cb79e3e-9558-455d-a224-98944139f501,2014-12-19 19:43:24 -0800,40,0,2,0,264195,1-Pos_007_003,802.3020000000001,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3cc40591-53e0-43f7-95dc-2febae8e569a,2014-12-19 19:43:24 -0800,40,0,3,0,265045,1-Pos_007_003,802.3020000000001,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1c044585-1ece-4e4a-8be0-9309f0640ed4,2014-12-19 19:43:31 -0800,41,0,0,0,266888,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,a5e657e8-e989-43c7-a452-8378a254e50f,2014-12-19 19:43:31 -0800,41,0,1,0,268907,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0f62482f-5971-4e6c-a29c-967a6ec4c80c,2014-12-19 19:43:31 -0800,41,0,2,0,270634,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6e0326f3-12d3-4605-a421-35c8813dcba6,2014-12-19 19:43:31 -0800,41,0,3,0,271493,1-Pos_006_003,239.13400000000001,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,45ae519e-5281-4091-9031-60d3a7672158,2014-12-19 19:43:37 -0800,42,0,0,0,273320,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,468558b4-de18-4509-8054-2bc8836bb81c,2014-12-19 19:43:37 -0800,42,0,1,0,275355,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b655b0cc-5db1-4efd-a133-41211ad981c4,2014-12-19 19:43:37 -0800,42,0,2,0,277128,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,71146cff-8871-44e5-a56f-361a310a9e6b,2014-12-19 19:43:37 -0800,42,0,3,0,277970,1-Pos_005_003,-324.03399999999965,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,fa7ce9f2-262e-4a15-92de-553888320d49,2014-12-19 19:43:44 -0800,43,0,0,0,279819,1-Pos_004_003,-887.2019999999998,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,93cf5958-d97f-4915-9bf2-0a7f5a4399f5,2014-12-19 19:43:44 -0800,43,0,1,0,281847,1-Pos_004_003,-887.2019999999998,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,98e5559f-b6f9-457c-831f-5d70614ca724,2014-12-19 19:43:44 -0800,43,0,2,0,283601,1-Pos_004_003,-887.2019999999998,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1d59ad3e-7773-4557-995d-124ff4de06c6,2014-12-19 19:43:44 -0800,43,0,3,0,284460,1-Pos_004_003,-887.2019999999998,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ece3d0ef-80ad-4a04-a652-9de5f7eef75b,2014-12-19 19:43:50 -0800,44,0,0,0,286307,1-Pos_003_003,-1450.37,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3678083c-fcbc-4150-8cf0-b9cc8b59d628,2014-12-19 19:43:50 -0800,44,0,1,0,288326,1-Pos_003_003,-1450.37,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,517783de-ae37-42c4-9af3-258fb0aa9b7d,2014-12-19 19:43:50 -0800,44,0,2,0,290080,1-Pos_003_003,-1450.37,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,27b4df36-0c4a-45ca-87c2-bc058ff90532,2014-12-19 19:43:50 -0800,44,0,3,0,290941,1-Pos_003_003,-1450.37,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7389d9c0-222f-4e10-9535-6afa3892e39d,2014-12-19 19:43:57 -0800,45,0,0,0,292791,1-Pos_002_003,-2013.5379999999998,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,819fb6da-4992-48bc-bf70-92cc7ab41d72,2014-12-19 19:43:57 -0800,45,0,1,0,294813,1-Pos_002_003,-2013.5379999999998,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0d840fc8-61a4-40d7-a311-e0a43dac3233,2014-12-19 19:43:57 -0800,45,0,2,0,296572,1-Pos_002_003,-2013.5379999999998,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,c3cc9e83-2b3e-4be9-b486-4049fb22f157,2014-12-19 19:43:57 -0800,45,0,3,0,297430,1-Pos_002_003,-2013.5379999999998,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,bc1de35b-85dd-4873-8364-1066074db8fc,2014-12-19 19:44:03 -0800,46,0,0,0,299296,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,007b69ab-6ee1-43b5-84e1-a030a45a124f,2014-12-19 19:44:03 -0800,46,0,1,0,301332,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ffa325cc-c138-49a6-a17d-03e1062adc5d,2014-12-19 19:44:03 -0800,46,0,2,0,303046,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,a9978b9e-5996-42ef-9673-14ef2dee5ab7,2014-12-19 19:44:03 -0800,46,0,3,0,303887,1-Pos_001_003,-2576.7059999999997,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,19ff0df3-7548-4a71-9d35-bd57a12a0630,2014-12-19 19:44:10 -0800,47,0,0,0,305748,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,da6212fb-3005-42b1-af4d-1c305ce06a62,2014-12-19 19:44:10 -0800,47,0,1,0,307791,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,13a98300-a1ae-44c4-a4c4-7ca15cbf6aa5,2014-12-19 19:44:10 -0800,47,0,2,0,309519,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ec401cf8-43e7-4637-a1a0-897022eb4834,2014-12-19 19:44:10 -0800,47,0,3,0,310360,1-Pos_000_003,-3139.874,-1407.8700000000003,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,5d35e642-c857-4d24-b446-130ebc2beb58,2014-12-19 19:44:16 -0800,48,0,0,0,312195,1-Pos_000_004,-3139.874,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b437e49a-1d5e-407a-95e2-374f3f81a44e,2014-12-19 19:44:16 -0800,48,0,1,0,314224,1-Pos_000_004,-3139.874,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ac906517-8fff-47c8-ba98-4348096c9823,2014-12-19 19:44:16 -0800,48,0,2,0,315962,1-Pos_000_004,-3139.874,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,34a55d0d-ac0d-4537-af59-18166d6ade13,2014-12-19 19:44:16 -0800,48,0,3,0,316808,1-Pos_000_004,-3139.874,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d881d433-4986-4c9e-97c1-738bd8eb1dca,2014-12-19 19:44:23 -0800,49,0,0,0,318638,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f5d19c5c-9c05-487b-9b8a-68ff86f7a71d,2014-12-19 19:44:23 -0800,49,0,1,0,320656,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e3dd393a-4f14-44e7-a416-63811956d3bb,2014-12-19 19:44:23 -0800,49,0,2,0,322408,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,fa556bc5-79af-45c1-8cee-b81cd9e53fbe,2014-12-19 19:44:23 -0800,49,0,3,0,323250,1-Pos_001_004,-2576.7059999999997,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ab3c4a5d-a662-4e4f-8ba1-c165fe15af74,2014-12-19 19:44:29 -0800,50,0,0,0,325082,1-Pos_002_004,-2013.5379999999998,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,054292c1-aa1c-4270-a94a-5c7bfdc573e6,2014-12-19 19:44:29 -0800,50,0,1,0,327105,1-Pos_002_004,-2013.5379999999998,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,4f6ebbfd-cee0-4fc0-98ae-e2a78f54db98,2014-12-19 19:44:29 -0800,50,0,2,0,328856,1-Pos_002_004,-2013.5379999999998,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e27d6a55-16eb-465f-8fcb-fb20434d793a,2014-12-19 19:44:29 -0800,50,0,3,0,329695,1-Pos_002_004,-2013.5379999999998,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b6dd18d1-9506-484d-a5a4-acde40990add,2014-12-19 19:44:35 -0800,51,0,0,0,331526,1-Pos_003_004,-1450.37,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,29272b56-835e-4462-82e4-fe6b1b86b651,2014-12-19 19:44:35 -0800,51,0,1,0,333550,1-Pos_003_004,-1450.37,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,cbe0dab6-4a8d-400d-a168-f58aeeab7ded,2014-12-19 19:44:35 -0800,51,0,2,0,335291,1-Pos_003_004,-1450.37,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,245ca41f-8452-4b69-92ae-e41e855d77f3,2014-12-19 19:44:35 -0800,51,0,3,0,336131,1-Pos_003_004,-1450.37,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b1b8d904-fd77-4f61-b68e-c0df8c927f11,2014-12-19 19:44:42 -0800,52,0,0,0,337976,1-Pos_004_004,-887.2019999999998,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e8e5221a-a2be-473e-81e6-a0c20f599aa2,2014-12-19 19:44:42 -0800,52,0,1,0,339997,1-Pos_004_004,-887.2019999999998,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0390b4b7-5f51-422e-9799-a400921f7c9d,2014-12-19 19:44:42 -0800,52,0,2,0,341730,1-Pos_004_004,-887.2019999999998,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9b1cd147-497f-4d73-8364-d01c286f84ab,2014-12-19 19:44:42 -0800,52,0,3,0,342572,1-Pos_004_004,-887.2019999999998,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d26a59f8-559d-4fb8-8d41-df926454e9d6,2014-12-19 19:44:48 -0800,53,0,0,0,344410,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,09f14606-36a3-4073-a96d-80a7d5d1722a,2014-12-19 19:44:48 -0800,53,0,1,0,346431,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0367fea8-dbd6-4d40-afc5-b1006594c6eb,2014-12-19 19:44:48 -0800,53,0,2,0,348171,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,65ee4097-7aa3-4ce4-8f97-f80aca972e0d,2014-12-19 19:44:48 -0800,53,0,3,0,349030,1-Pos_005_004,-324.03399999999965,-844.7020000000002,0,,561tirf_100x,
